anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
0,0,0.04666920921054618,51.980310992969535,0.6443416399290155,316.8640986416247,20.987563409183817
0,1,0.04666920921054618,51.980310992969535,0.39057108809896074,404.4121604808203,25.07877039458127
0,2,0.04666920921054618,51.980310992969535,0.4531012546856285,377.86283512227703,27.083513237187926
0,3,0.04666920921054618,51.980310992969535,0.47063109250975504,257.13218529189334,27.646987344024915
0,4,0.04666920921054618,51.980310992969535,0.31666621107892834,119.17906640821894,26.39603603744503
0,5,0.04666920921054618,51.980310992969535,0.43887045585994616,56.447091962546885,24.572397559269884
0,6,0.04666920921054618,51.980310992969535,0.4977187104790796,114.90450762720891,19.72674092736122
0,7,0.04666920921054618,51.980310992969535,0.5507845338068964,199.82172986786904,16.08008413708649
0,8,0.04666920921054618,51.980310992969535,0.4837412171099554,296.762856987715,13.729587158293471
0,9,0.04666920921054618,51.980310992969535,0.3570006533910812,352.4278221209542,11.544548141888535
0,10,0.04666920921054618,51.980310992969535,0.4764262616193484,496.9888995311889,13.43536880131171
0,11,0.04666920921054618,51.980310992969535,0.42216558450466607,354.439340134862,17.61754619325517
1,0,0.13435854206989917,52.13498996425074,0.5956898716470168,348.5035322309213,19.76731225399667
1,1,0.13435854206989917,52.13498996425074,0.5876076342632828,416.0283663871052,23.52091935635448
1,2,0.13435854206989917,52.13498996425074,0.45199919777062264,368.4051761121111,27.47827162336768
1,3,0.13435854206989917,52.13498996425074,0.6308930691662559,237.64805142052086,27.669990107946468
1,4,0.13435854206989917,52.13498996425074,0.4690087202452186,68.16198517326451,26.167039096366622
1,5,0.13435854206989917,52.13498996425074,0.5325763723300679,121.02675565262074,24.3204492913329
1,6,0.13435854206989917,52.13498996425074,0.6459774686658032,141.9759376082372,21.052137468637746
1,7,0.13435854206989917,52.13498996425074,0.5713294530023171,150.6110482049834,15.89663509044727
1,8,0.13435854206989917,52.13498996425074,0.481623947896291,327.9763604846095,14.296507964886409
1,9,0.13435854206989917,52.13498996425074,0.5204987965376514,298.9411026375722,12.125736146563135
1,10,0.13435854206989917,52.13498996425074,0.7715728465886083,351.60475867190695,12.197624970339662
1,11,0.13435854206989917,52.13498996425074,0.48355095817589006,391.0551454207723,16.651302325876607
2,0,0.0529164503880844,51.75737709855015,0.5445685017458256,287.24891974447956,18.16744659340031
2,1,0.0529164503880844,51.75737709855015,0.4021342952508594,329.29516027284285,24.196295185478082
2,2,0.0529164503880844,51.75737709855015,0.5613953125127267,349.44954642552545,26.477414254450576
2,3,0.0529164503880844,51.75737709855015,0.4622854871107047,261.0598929565961,27.62712557442758
2,4,0.0529164503880844,51.75737709855015,0.5920775685607258,154.16109036183377,26.478215131953366
2,5,0.0529164503880844,51.75737709855015,0.42246120188002473,114.41244747073817,22.03225050859206
2,6,0.0529164503880844,51.75737709855015,0.572347669123046,154.80145362412213,19.869464786034953
2,7,0.0529164503880844,51.75737709855015,0.5124915093398427,147.9556389015464,15.602528122297697
2,8,0.0529164503880844,51.75737709855015,0.5412453881839653,259.32777938700497,12.203443074815377
2,9,0.0529164503880844,51.75737709855015,0.5581180873597049,286.7758927228325,10.267190286645878
2,10,0.0529164503880844,51.75737709855015,0.585538544417127,360.8800116013816,15.169461529246576
2,11,0.0529164503880844,51.75737709855015,0.4213220167279735,403.70264902227285,16.72698218599541
3,0,0.1295135277365934,51.295142346392716,0.32108068898395403,311.4931959258019,19.9275158996813
3,1,0.1295135277365934,51.295142346392716,0.49491701942013994,418.58068722424827,24.911270817541748
3,2,0.1295135277365934,51.295142346392716,0.5779562782359007,342.18786009972945,27.447481833330418
3,3,0.1295135277365934,51.295142346392716,0.395072913274901,290.5921530961058,27.61378943321082
3,4,0.1295135277365934,51.295142346392716,0.6126582937895648,128.02410574810494,28.68938075922293
3,5,0.1295135277365934,51.295142346392716,0.41770790815803105,114.1441730687791,23.791792019089634
3,6,0.1295135277365934,51.295142346392716,0.5220438411399985,137.61362172551077,20.761286489129372
3,7,0.1295135277365934,51.295142346392716,0.5100375527009333,167.07242827436804,16.275799172091062
3,8,0.1295135277365934,51.295142346392716,0.5151065008325245,257.93837210373044,12.491349894472911
3,9,0.1295135277365934,51.295142346392716,0.6444393810292461,400.96813167899137,11.159937642852272
3,10,0.1295135277365934,51.295142346392716,0.39136195504995086,305.77976740545637,10.916716894013796
3,11,0.1295135277365934,51.295142346392716,0.4120930158965014,406.80165126380416,16.209281213158533
4,0,0.1321598038429239,51.25678928732286,0.4585442757125284,297.4534430321569,20.69214444734251
4,1,0.1321598038429239,51.25678928732286,0.5295270146271969,312.9233630158054,22.333405491087127
