mes,entrada_agua_hm3,temperatura_c
0,3.1139269150056053,20.987563409183817
1,3.034994122564385,25.07877039458127
2,3.054443505579502,27.08351323718793
3,3.0598959863363184,27.646987344024915
4,3.0120067496160736,26.39603603744503
5,3.050017157912762,24.572397559269884
6,3.0683213190294967,19.72674092736122
7,3.0848269127173813,16.08008413708649
8,3.0639737594919647,13.729587158293471
9,3.0245523745528464,11.544548141888535
10,3.0616985157361665,13.43536880131171
11,3.0448212747264156,17.61754619325517
12,3.1123668940310445,19.76731225399667
13,3.1098529949152076,23.52091935635448
14,3.067673346828531,27.47827162336768
15,3.1233164965874285,27.669990107946468
16,3.0729639886990285,26.167039096366626
17,3.092736071203501,24.3204492913329
18,3.1280083482077674,21.052137468637746
19,3.1047898294157967,15.89663509044727
20,3.0768878291076183,14.296507964886407
21,3.0889794620290276,12.125736146563137
22,3.167073534556877,12.197624970339662
23,3.077487206384985,16.651302325876607
24,3.0707590255235626,18.16744659340031
25,3.0264562899353686,24.19629518547808
26,3.0759928367444997,26.477414254450576
27,3.0451657166514554,27.62712557442758
28,3.0855362456656694,26.47821513195337
29,3.0327787709733043,22.03225050859206
30,3.079399457744574,19.869464786034957
31,3.060781797805606,15.602528122297697
32,3.0697254042812823,12.203443074815375
33,3.074973488632904,10.267190286645878
34,3.0835023475960446,15.169461529246576
35,3.0324244388236106,16.72698218599541
36,2.9796496664528105,19.9275158996813
37,3.0337197186716813,24.911270817541748
38,3.059548249733736,27.447481833330414
39,3.0026642078962666,27.61378943321082
40,3.0703419646515475,28.68938075922293
41,3.0097045967047156,23.791792019089637
42,3.0421572452994265,20.76128648912937
43,3.0384228093433396,16.275799172091062
44,3.03999945497019,12.491349894472911
45,3.080227154026578,11.159937642852272
46,3.001509951449978,10.916716894013796
47,3.0079581406156892,16.209281213158533
48,3.0204067606229086,20.69214444734251
49,3.0424852317349274,22.333405491087127
50,3.008284649064532,26.977050078453427
51,3.0757856787314712,28.362879003399
52,3.035943819760985,26.73057228828109
53,3.0332758826363215,22.75293488527252
54,3.0208862053385968,20.884761401530504
55,3.0635316958032606,14.716263868971176
56,3.077678734435279,14.797178616608036
57,2.958612559217001,10.776110772754162
58,3.0507736501557305,13.348323571778243
59,3.0007918427314815,15.43591999851831
60,3.0897579662749144,18.74079956492117
61,3.0829357394295798,25.98004260896881
62,3.0864748961582307,25.51351383293997
63,3.073758046778403,27.645830702468423
64,3.06309526935521,28.33562386156436
65,3.1017814367192447,23.985884061888942
66,3.0480388414803534,20.49236270922212
67,3.1218528829484264,16.955444148667336
68,3.099825650885898,14.485390659969394
69,3.0374008999916366,13.94913260801266
70,3.0266491416324377,12.401050284367164
71,3.127382620463948,15.2619870404489
72,3.0947524914416924,19.654684424757807
73,3.065621564371167,24.77696859480705
74,3.1269447119002036,28.11493810740864
75,3.101699658850559,27.37915430745423
76,3.1132803465577323,29.01476887259236
77,3.0987633771263203,22.99252229621008
78,3.10145951861488,18.740818481548644
79,3.11730596384063,15.45363615944882
80,3.1243101926750914,13.576700974415848
81,3.038826224724478,11.504212597945772
82,3.09527640411308,14.508405595164838
83,3.119931944733085,15.580286744756387
84,3.1272293027986486,21.419590921575125
85,3.084447744837086,26.405744089145504
86,3.0925331156696982,28.66858932402529
87,3.0705859197698597,29.319763394945035
88,3.041713395031659,26.856963179002864
89,3.077571411375999,24.86738153375581
90,3.1109763889170723,21.13844487446798
91,3.0921100459075244,16.322648256617583
92,3.129612474028754,13.518581916837013
93,3.0765510473687594,13.106878219262695
94,3.108573395137096,12.842436919998596
95,3.088606713765713,15.710266098042448
96,3.0940807586214754,19.76177908677689
97,3.058343245723149,23.745708269568595
98,3.077074340013243,27.34192430407188
99,3.079286198447205,27.85374534287875
100,3.088455287021554,26.894841780302126
101,3.1407135947103053,23.22287169873145
102,3.043101288847359,20.0442000372716
103,3.107958110398105,15.439567778324808
104,3.060561708764485,14.417246463606109
105,3.0847078473008773,9.906478574576347
106,3.07322118387405,13.008556797796338
107,3.0811604363948244,15.959386609256304
108,3.1435414407229274,20.107213820581155
109,3.0876864114215055,23.88499255543103
110,3.150762317849292,27.57065450390788
111,3.063152318246571,28.57075360107944
112,3.0988111918340806,26.178409082951628
113,3.0845707385450685,24.308851728992355
114,3.0613990704643665,19.51322424137277
115,3.107549471793018,16.657884004935344
116,3.0767024394031024,12.79458576008973
117,3.1213445903631647,11.13978591236338
118,3.07231678471957,11.994484830572752
119,3.1040492036422216,15.122071145799628
