mes,entrada_agua_hm3,temperatura_c
0,4.670890372508407,20.987563409183817
1,4.552491183846578,25.07877039458127
2,4.581665258369253,27.08351323718793
3,4.589843979504478,27.646987344024915
4,4.51801012442411,26.39603603744503
5,4.575025736869143,24.572397559269884
6,4.602481978544246,19.72674092736122
7,4.627240369076072,16.08008413708649
8,4.595960639237947,13.729587158293471
9,4.536828561829269,11.544548141888535
10,4.59254777360425,13.43536880131171
11,4.567231912089623,17.61754619325517
12,4.668550341046567,19.76731225399667
13,4.664779492372811,23.52091935635448
14,4.601510020242796,27.47827162336768
15,4.684974744881143,27.669990107946468
16,4.609445983048543,26.167039096366626
17,4.639104106805251,24.3204492913329
18,4.692012522311652,21.052137468637746
19,4.657184744123695,15.89663509044727
20,4.615331743661428,14.296507964886407
21,4.633469193043541,12.125736146563137
22,4.750610301835315,12.197624970339662
23,4.616230809577478,16.651302325876607
24,4.606138538285344,18.16744659340031
25,4.5396844349030525,24.19629518547808
26,4.61398925511675,26.477414254450576
27,4.567748574977183,27.62712557442758
28,4.628304368498504,26.47821513195337
29,4.549168156459956,22.03225050859206
30,4.619099186616861,19.869464786034957
31,4.5911726967084086,15.602528122297697
32,4.604588106421923,12.203443074815375
33,4.612460232949356,10.267190286645878
34,4.625253521394067,15.169461529246576
35,4.548636658235416,16.72698218599541
36,4.469474499679215,19.9275158996813
37,4.550579578007522,24.911270817541748
38,4.589322374600604,27.447481833330414
39,4.5039963118444,27.61378943321082
40,4.6055129469773215,28.68938075922293
41,4.514556895057074,23.791792019089637
42,4.56323586794914,20.76128648912937
43,4.5576342140150095,16.275799172091062
44,4.559999182455285,12.491349894472911
45,4.6203407310398665,11.159937642852272
46,4.502264927174967,10.916716894013796
47,4.511937210923533,16.209281213158533
48,4.530610140934363,20.69214444734251
49,4.563727847602391,22.333405491087127
50,4.512426973596798,26.977050078453427
51,4.613678518097207,28.362879003399
52,4.553915729641478,26.73057228828109
53,4.5499138239544825,22.75293488527252
54,4.531329308007895,20.884761401530504
55,4.59529754370489,14.716263868971176
56,4.616518101652918,14.797178616608036
57,4.437918838825502,10.776110772754162
58,4.576160475233595,13.348323571778243
59,4.501187764097222,15.43591999851831
60,4.634636949412371,18.74079956492117
61,4.62440360914437,25.98004260896881
62,4.629712344237346,25.51351383293997
63,4.610637070167605,27.645830702468423
64,4.594642904032814,28.33562386156436
65,4.652672155078867,23.985884061888942
66,4.57205826222053,20.49236270922212
67,4.68277932442264,16.955444148667336
68,4.649738476328848,14.485390659969394
69,4.556101349987455,13.94913260801266
70,4.539973712448656,12.401050284367164
71,4.691073930695922,15.2619870404489
72,4.642128737162539,19.654684424757807
73,4.59843234655675,24.77696859480705
74,4.690417067850306,28.11493810740864
75,4.652549488275839,27.37915430745423
76,4.669920519836598,29.01476887259236
77,4.648145065689481,22.99252229621008
78,4.652189277922321,18.740818481548644
79,4.675958945760945,15.45363615944882
80,4.686465289012637,13.576700974415848
81,4.558239337086717,11.504212597945772
82,4.64291460616962,14.508405595164838
83,4.679897917099628,15.580286744756387
84,4.690843954197973,21.419590921575125
85,4.626671617255629,26.405744089145504
86,4.638799673504548,28.66858932402529
87,4.60587887965479,29.319763394945035
88,4.562570092547489,26.856963179002864
89,4.616357117063998,24.86738153375581
90,4.666464583375609,21.13844487446798
91,4.638165068861286,16.322648256617583
92,4.694418711043131,13.518581916837013
93,4.61482657105314,13.106878219262695
94,4.662860092705644,12.842436919998596
95,4.6329100706485695,15.710266098042448
96,4.641121137932212,19.76177908677689
97,4.587514868584724,23.745708269568595
98,4.615611510019865,27.34192430407188
99,4.618929297670808,27.85374534287875
100,4.63268293053233,26.894841780302126
101,4.711070392065458,23.22287169873145
102,4.564651933271038,20.0442000372716
103,4.661937165597157,15.439567778324808
104,4.590842563146728,14.417246463606109
105,4.6270617709513155,9.906478574576347
106,4.609831775811076,13.008556797796338
107,4.621740654592236,15.959386609256304
108,4.715312161084391,20.107213820581155
109,4.631529617132258,23.88499255543103
110,4.726143476773938,27.57065450390788
111,4.5947284773698565,28.57075360107944
112,4.648216787751121,26.178409082951628
113,4.626856107817603,24.308851728992355
114,4.59209860569655,19.51322424137277
115,4.661324207689527,16.657884004935344
116,4.615053659104654,12.79458576008973
117,4.682016885544747,11.13978591236338
118,4.608475177079355,11.994484830572752
119,4.656073805463333,15.122071145799628
