mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
10,1035.5736967861226,0.3725085240237851,28.196283018927144,2255702.6415141714,515.0,226.46456659346595,0.43973702251158436,714.6430362783168,62.71542868346872,153.92968627502134,104.28554554931569,0.85,0.6996492629188843,0.4737067037670793,0.6026769895248346,22.496086893375338,0.2595295816575604,4.058236163857182,1.382430380037064,0,1,0
11,1098.188117854826,0.3950316970700813,30.403412273743385,2432272.9818994706,470.0,239.10583307851036,0.5087358150606603,708.9699955376727,80.9100231377635,176.68117685799584,131.62692232139403,0.85,0.8993645546119233,0.7329818376131956,0.9,20.481759250736886,1.5974336672468779,6.256002510091721,2.0682168456678975,0,1,0
12,1132.227638210124,0.4072761288525626,84.71198850980333,6776959.080784267,449.0,260.7985560582649,0.5808431092611691,733.1034512358655,84.36516132263111,177.9450155340127,136.81401011761463,1.0,1.0,0.779450155340127,1.0,73.26134211518051,2.0039303416184557,6.386537743561403,3.0601783094429678,0,1,0
13,1288.4678032960812,0.4634776270849213,110.0913242146856,8807305.937174847,493.0,212.73422596586508,0.4315095861376574,776.2451416460824,113.64931643437156,217.63846340312236,180.93488181250493,0.5820437854162819,1.0,0.9265048646090631,0.8012299663013129,86.06240882613285,3.859679052572284,9.41057150322988,10.758664832750586,0,1,0
14,1325.0235218591438,0.4766271661363827,96.32693981922833,7706155.185538266,470.0,187.59109605572155,0.3991299916079182,814.441686182201,112.50418940274756,213.80706788038316,184.270578393812,0.5309010354836148,1.0,0.8440669141634184,0.7290818784058686,76.09382388499232,2.667866271356552,8.116804299350626,9.44844536352884,0,1,0
15,1357.482010865188,0.4883028816061827,60.27683125979612,4822146.500783689,314.0,114.58465410070028,0.36491928057547857,848.510089097538,111.4627547573834,210.28635706980498,187.2228099404615,0.5,0.8985894447881168,0.748306509635179,0.65,48.59958743130229,1.2738165446190777,4.711242292566538,5.6921849913082125,0,1,0
16,1357.139779339955,0.48817977674099106,34.09055355316676,2727244.2842533407,180.0,63.01477221862744,0.35008206788126356,853.1024188687778,110.52182121936211,207.05856972347482,186.45696952834038,0.5,0.8,0.6509469370915031,0.65,27.827567624733963,0.6449071713048671,2.3444961296182165,3.2735826275097146,0,1,0
17,1332.1176654198678,0.4791790163380819,29.313656107269097,2345092.4885815275,155.0,54.15,0.34935483870967743,839.3247739527848,108.5235996120949,204.1353065888475,180.13398526614057,0.5,0.8,0.65,0.65,24.06283858581574,0.542527584931119,1.963013960097701,2.7452759764245376,0,1,0
18,1289.0287230229287,0.4636793967708377,28.939449166824406,2315155.9333459525,155.0,54.15,0.34935483870967743,814.7186278203957,104.42060070054079,198.8499078999446,171.0395866020478,0.5,0.8,0.65,0.65,23.800044945121826,0.5309396218718471,1.9306415868367486,2.677823012993986,0,1,0
19,1211.9593769589264,0.43595661041688,40.70715962900901,3256572.7703207214,224.0,78.36,0.34982142857142856,771.2825705239427,96.31882789444407,188.54388607165416,155.81409246888543,0.5,0.8,0.65,0.65,33.528948064936365,0.7471441985215912,2.7163906266237596,3.7146767389272988,0,1,0
