mes,entrada_agua_hm3,temperatura_c
0,123.18207826043256,20.30047849277771
1,135.71694364403024,23.58087743082124
2,91.23520055547895,27.915766639459324
3,37.141184653863924,29.07877039458127
4,24.068184242012528,27.08351323718793
5,15.302589985271823,23.646987344024915
6,10.083731654189519,19.46783280716952
7,15.753367635482952,16.572397559269888
8,33.06066965649832,12.798537697085717
9,67.49794807342828,12.080084137086487
10,94.88880993614285,13.72958715829347
11,96.50342424047723,15.544548141888532
12,144.39578897345254,20.36357203158722
13,120.35907973590594,25.617546193255173
14,105.30956670304911,26.69551548427218
15,61.9097871685695,27.52091935635448
16,31.35136388650123,27.47827162336768
17,23.465701039145628,23.669990107946468
18,17.201670942820382,19.23883586609111
19,23.58927011003078,16.320449291332903
20,50.05228079602188,14.12393423836224
21,85.88770303041332,11.896635090447267
22,117.74290216656837,14.296507964886407
23,155.6593289646567,16.12573614656313
24,179.63628444412802,19.12582820061517
25,113.03794296290918,24.65130232587661
26,85.20214941914193,25.095649823675817
27,40.9353789876129,28.19629518547808
28,29.889093232841194,26.47741425445058
29,16.207339373557105,23.62712557442758
30,16.162390711651867,19.550011901677856
31,16.568797567617978,14.032250508592064
32,38.840219031004175,12.941261555759445
33,68.22370272055154,11.602528122297691
34,110.09560974940926,12.203443074815375
35,144.3386183028307,14.267190286645874
36,169.28108423714474,22.097664759522083
37,124.29985311937105,24.726982185995418
38,77.13771238126161,26.855719129956807
39,57.333068098666914,28.911270817541748
40,36.870573977280415,27.44748183333042
41,18.483398124899658,23.61378943321082
42,20.260539776070516,21.76117752894742
43,21.366687070256532,15.79179201908964
44,45.24601164499652,13.833083258853868
45,82.30591314899733,12.27579917209106
46,126.3225754990034,12.49134989447291
47,184.81207007652293,15.159937642852269
48,120.96425493828356,17.844920124289306
49,111.87203325029743,24.209281213158537
50,85.35725478982897,27.620347677618017
51,55.4236657768444,26.333405491087127
52,28.590492688410226,26.97705007845343
53,22.632998690500738,24.362879003399
54,17.149342445096632,19.802369058005574
55,21.833855701573203,14.752934885272522
56,39.42016809027903,13.956558171255
57,84.46670816533101,10.716263868971172
58,135.7256731405559,14.797178616608036
59,96.70757161677875,14.77611077275416
60,160.81922060201893,20.276526802053755
61,116.99565878680059,23.435919998518315
62,103.37158660162032,25.669002795196675
63,60.43297401742853,29.98004260896881
64,36.56810627294386,25.513513832939974
65,21.431637875901735,23.645830702468423
66,18.759934893094982,21.40742063128885
67,27.2907108510735,15.985884061888948
68,42.76271368670465,13.564159478946616
69,96.39768362500541,12.955444148667333
70,133.89419371301244,14.48539065996939
71,126.31074209912074,17.949132608012658
72,85.6595776338048,19.329253514642676
73,131.1126303282229,23.261987040448904
74,72.39323107058522,26.582887655033318
75,36.89744867139959,28.77696859480705
76,29.251037182606243,28.11493810740864
77,16.152851690894952,23.37915430745423
78,14.74832694879716,22.08656564231685
79,17.817971117661745,14.992522296210083
80,34.155022902522774,11.812615251273138
81,67.40795770451632,11.453636159448816
82,106.31287672194733,13.576700974415846
83,80.61389814419175,15.504212597945768
84,121.8793141840834,21.436608825440345
85,122.78429517956052,23.58028674475639
86,88.10931292988718,28.347794151850632
87,42.87355437241705,30.405744089145504
88,25.9431602575461,28.66858932402529
89,14.430260767905056,25.319763394945035
90,10.475095692784006,19.928759948727357
91,16.05957024295214,16.867381533755815
92,36.024489512478645,14.21024164419247
93,63.072883308333004,12.322648256617578
94,116.04374501959789,13.518581916837013
95,115.90796048009946,17.10687821926269
96,155.46304080707037,19.770640150274104
97,128.84744333342266,23.710266098042453
98,95.85028707530522,26.6899823170524
99,49.006301111099816,27.745708269568595
100,30.866943633426235,27.34192430407188
101,19.27817574569249,23.85374534287875
102,16.834542268196067,19.966638550026616
103,25.321657727393593,15.222871698731456
104,34.56504231337657,13.115996806996089
105,84.27784930607118,11.439567778324804
106,108.35957522445815,14.417246463606109
107,153.573611493488,13.906478574576346
108,155.45501506943467,19.93676002807185
109,143.75980757057192,23.95938660925631
110,117.97961145116956,27.035417050856665
111,58.00209709558672,27.88499255543103
112,41.64938358267859,27.57065450390788
113,19.187050798259076,24.57075360107944
114,18.79988011327028,19.25020585267612
115,22.97794408633382,16.30885172899236
116,40.29562619487492,12.58502101109727
117,87.88283749128307,12.65788400493534
118,120.12623384810608,12.794585760089728
119,179.91936166019326,15.139785912363378
