mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
10,1379.1023813656138,0.4960799932969834,98.49800822651656,7879840.658121325,515.0,172.02527846811552,0.33402966692837965,981.5183792843054,89.65339030767231,152.93661145670643,154.99400031692963,0.5,0.8,0.46498374928188085,0.65,84.3894347752538,1.669148161433981,3.9688711249104456,8.470554164918337,0,1,0
11,1202.1636425280979,0.4324329649381647,78.94119093859611,6315295.275087688,470.0,166.2281733358764,0.3536769645444178,869.394373617136,69.33774837055753,147.649095514398,115.78242502600628,0.5,0.9013627106159549,0.4554692953582162,0.7750475286750642,73.43222138483364,0.31333554471363106,3.502302369710992,1.6933316393378464,0,1,0
12,1018.354170222497,0.3663144497203227,23.61894884745874,1889515.907796699,449.0,183.40245737097808,0.40846872465696676,746.0070511535895,49.72748263571769,137.71207603535657,84.90756039783321,0.85,0.5648221700786361,0.37712076035356573,0.4811524328339272,19.88465974682788,0.16458169236883563,2.667581510471411,0.9021258977906137,0,1,0
13,1052.6925428911127,0.3786663823349326,27.987677294279557,2239014.1835423647,493.0,228.73685935106425,0.46396928874455223,714.9218650212301,67.12878742634052,159.4878021430836,111.15408830045841,0.85,0.8140426919095181,0.5446066393380893,0.6960726029392671,21.558307819197772,0.2949829594099548,4.568538429876591,1.5658480857952364,0,1,0
14,967.5066365225933,0.3480239699721559,25.695147110920153,2055611.7688736122,470.0,215.50609759507998,0.4585236119044255,642.9980964386158,63.543180257923645,155.03206305337082,105.93329677268312,0.85,0.7955004085582205,0.5260417791866329,0.6743178079024411,19.845207770795444,0.2660558020604898,4.158080196905031,1.4258033411591877,0,1,0
15,998.3384340757356,0.35911454463155956,25.054948202058867,2004395.8561647094,314.0,182.99676373180134,0.5827922411840807,633.4741147556573,74.29466034083431,168.47680300346425,122.09285597577966,0.9563831077874404,1.0,0.9695013857081528,1.0,14.845323403231825,1.958442849989631,5.322594049329544,2.928587899507867,0,1,0
16,1065.5384200165015,0.38328720144478473,49.00938919003779,3920751.135203023,180.0,108.0,0.6,686.6855427343297,78.11886711262702,169.16866135085354,131.56534881869118,1.0,1.0,1.0,1.0,32.944283741487865,2.9533603017949437,6.9588873480341285,6.152857798720851,0,1,0
17,1125.548271786713,0.40487347905996873,97.75869664815106,7820695.731852084,155.0,93.0,0.6,734.2541812024627,81.45449687427859,169.79757712615947,140.04201658381214,1.0,1.0,1.0,1.0,70.10715050737791,5.009683873617144,10.87984511751778,11.762017149638227,0,1,0
18,1180.6481462989975,0.4246935778053948,69.65563377297715,5572450.701838172,155.0,93.0,0.6,777.0423289821783,84.51481305530963,171.35035228449493,147.74065197701458,1.0,1.0,1.0,1.0,49.11905298060247,3.751286760688697,8.277004014386964,8.508290017299023,0,1,0
19,1229.868176676503,0.44239862470377805,72.42024275237569,5793619.420190054,224.0,119.56070324526907,0.5337531394878083,815.600801030472,87.36002717767758,172.14550914384944,154.761839324504,0.8021427099369209,1.0,1.0,1.0,54.8810058177717,3.2921574515592402,7.156455624677638,7.090623858367101,0,1,0
20,1274.3586346536194,0.45840238656605015,81.1047665077071,6488381.3206165675,359.0,154.82113137018885,0.43125663334314446,850.2724755715406,89.95720572170663,172.99744744350357,161.13150591686883,0.5913682258261859,1.0,0.9010246930283226,0.789675966382161,65.74318066771434,2.2448692141868727,5.806854021052763,7.309862604753117,0,1,0
21,1314.4934236124861,0.47283936101168567,84.96427245195346,6797141.796156277,449.0,158.2311708897924,0.35240795298394745,881.4192139073177,92.30927325964565,173.86835970494883,166.8965767405739,0.5,0.8197054439988931,0.663589937687836,0.65,70.43795173715561,1.496968995887132,5.361905882010495,7.667445836900219,0,1,0
22,1310.3525290783366,0.4713498306037182,97.1258442378984,7770067.539031872,515.0,180.23999999999998,0.34998058252427183,877.9855112879502,94.44888564325268,174.75785240353974,163.16027974359406,0.5,0.8,0.65,0.65,80.74179333079739,1.7153562756888772,5.997635784830132,8.671058846582,0,1,0
23,1195.8549082341665,0.43016363605545554,79.84752802547018,6387802.242037615,470.0,174.83990936066277,0.3719998071503463,811.8069839515417,84.14369330017728,160.9228445145199,138.98138646792756,0.5,0.8,0.5823507196240874,0.9,71.58005207142352,1.448879756840678,4.703086585966925,2.1155096112390637,0,1,0
24,1153.2487571975475,0.414837682445161,75.7412231841621,6059297.854732968,449.0,171.38339291037394,0.3817002069273362,781.5844074870406,82.18365841411654,163.1055850731569,126.37510622323336,0.5,0.8804071577280916,0.631055850731569,0.9000000000000001,67.37405595391263,1.515260236707065,4.9099366467872185,1.941970346755173,0,1,0
25,1189.6634540047498,0.4279364942463129,84.1414190471204,6731313.523769631,493.0,185.22237446836857,0.37570461352610257,800.983053613511,85.33225882274365,173.28818884929416,130.05995271920108,0.5,0.8,0.65,0.8810212766008803,74.76633308578025,1.543329292949683,5.725438104387589,2.1063185640028737,0,1,0
26,1036.8164708575873,0.3729555650566861,26.097806735344314,2087824.538827545,470.0,215.72024003223146,0.4589792341111308,712.8741157269787,70.36802198998768,152.93114931997857,100.64318382064232,0.85,0.920185017124775,0.5059595155586187,0.620214379983842,20.519429433319328,0.3220339178743678,3.9683811153795667,1.2879622687710504,0,1,0
27,980.6363755985791,0.3527468976973306,18.22967473410142,1458373.9787281135,314.0,158.61,0.5051273885350319,655.1313955382607,63.81376861773061,155.36768902128162,106.32352242130618,0.85,0.95,0.65,0.9,13.333583890555206,0.2142489483139744,3.4042882566398847,1.277553638592355,0,1,0
28,961.9871234312554,0.3460385336083653,41.8775875778561,3350207.006228488,180.0,108.0,0.6,643.5607892183716,63.64296430335026,154.52016510423357,100.2632048053,1.0,1.0,1.0,1.0,28.661666870576784,2.3935925965984426,6.1452723120308255,4.677055798650043,0,1,0
29,1033.3283949488036,0.3717008614923754,36.16289320846555,2893031.456677244,155.0,93.0,0.6,695.7750583671519,68.87451333530682,156.61396242713099,112.06486081921386,1.0,1.0,1.0,1.0,24.35579028764407,2.1627436990634004,5.440623979806347,4.20373524195173,0,1,0
30,1097.5011634289976,0.39478459116150993,65.58693308272656,5246954.646618125,155.0,93.0,0.6,742.648872217032,73.5493625001109,158.5931827987382,122.70974591311642,1.0,1.0,1.0,1.0,47.12240332751067,3.3610803375557325,7.728022725264601,7.375426692395554,0,1,0
31,1155.5494432222984,0.4156652673461505,41.20901962018844,3296721.5696150754,224.0,97.01582303122245,0.4331063528179574,784.8347350744151,77.78795657531163,160.570321375781,132.35643019679068,0.5284813275580877,1.0,0.9004611942373498,0.9956693863098713,35.65864730315708,1.0380217913873497,3.417841677353352,1.0945088482906586,0,1,0
32,1208.3983485651684,0.4346756649514994,62.06766699008516,4965413.359206812,359.0,138.52281859085883,0.385857433400721,822.9308876104938,81.70385160941518,162.6104024739149,141.15320687134442,0.5,0.8514106765063522,0.7022103318816153,0.9,54.91437213719557,1.1688903605550138,4.363099306431856,1.62130518590272,0,1,0
33,1229.0625302588373,0.44210882383411415,77.5353584964748,6202828.679717984,449.0,169.51824498407072,0.37754620263712857,835.9593708031229,85.16134837674696,164.5083204719762,143.43349060699126,0.5,0.8,0.645083204719762,0.9000000000000001,69.04280482809584,1.4016069338495114,5.0442687923118275,2.046677942217615,0,1,0
