anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
2,8,304.0293890690624,594.0932978908608,111.70430073691381,221.1449337487459,12.941261555759445
2,9,304.0293890690624,594.0932978908608,93.74745280195279,211.36519843078057,11.602528122297693
2,10,304.0293890690624,594.0932978908608,102.37361645518958,266.274059192014,12.203443074815375
2,11,304.0293890690624,594.0932978908608,107.43542620791146,215.08191954212435,14.267190286645874
3,0,465.25877756027614,640.496989275222,115.66156332513812,224.1490755288085,22.097664759522083
3,1,465.25877756027614,640.496989275222,66.39660501839204,302.0904176357144,24.726982185995418
3,2,465.25877756027614,640.496989275222,36.32420669518621,233.6198969443514,26.855719129956807
3,3,465.25877756027614,640.496989275222,88.47510582604198,190.26394873829463,28.911270817541748
3,4,465.25877756027614,640.496989275222,113.38688347077019,93.11234288428012,27.44748183333042
3,5,465.25877756027614,640.496989275222,58.52187398247031,103.7829118200378,23.61378943321082
3,6,465.25877756027614,640.496989275222,123.79748813686943,91.44578982007495,21.76117752894742
3,7,465.25877756027614,640.496989275222,65.31237244740933,116.47364598855012,15.79179201908964
3,8,465.25877756027614,640.496989275222,96.61315234199954,196.5908881793011,13.833083258853867
3,9,465.25877756027614,640.496989275222,93.01126581028,238.67489753481146,12.275799172091059
3,10,465.25877756027614,640.496989275222,94.53195024975734,264.8474356422232,12.49134989447291
3,11,465.25877756027614,640.496989275222,133.33181430877383,300.72609875924354,15.159937642852269
4,0,470.1154742519101,527.2131295650452,57.40858651498526,189.92532136984872,17.844920124289306
4,1,470.1154742519101,527.2131295650452,63.62790476895042,304.4093989048875,24.209281213158537
4,2,470.1154742519101,527.2131295650452,77.56328271375853,223.09008227411766,27.620347677618017
4,3,470.1154742519101,527.2131295650452,98.85810438815905,142.23789227991153,26.333405491087127
4,4,470.1154742519101,527.2131295650452,65.87143128785488,104.43281434077659,26.97705007845343
4,5,470.1154742519101,527.2131295650452,130.9765910746403,95.08855139307039,24.362879003398998
4,6,470.1154742519101,527.2131295650452,92.54887216020526,97.88524049985925,19.802369058005578
4,7,470.1154742519101,527.2131295650452,89.9756303347197,82.73821592299029,14.752934885272522
4,8,470.1154742519101,527.2131295650452,78.02571010157487,202.951071744344,13.956558171254999
4,9,470.1154742519101,527.2131295650452,119.15754889851102,266.59984768838535,10.716263868971172
4,10,470.1154742519101,527.2131295650452,132.8024549864918,274.2839211775367,14.797178616608035
4,11,470.1154742519101,527.2131295650452,17.962394012072664,258.17169705357105,14.776110772754159
5,0,658.1792870666014,388.54270391781563,106.85233511810054,282.2218986066081,20.276526802053755
5,1,658.1792870666014,388.54270391781563,58.64457332773639,214.6019725647284,23.435919998518315
5,2,658.1792870666014,388.54270391781563,103.13886052552387,339.9317536505126,25.669002795196675
5,3,658.1792870666014,388.54270391781563,96.55878062068722,125.04557523055185,29.98004260896881
5,4,658.1792870666014,388.54270391781563,99.97231913211772,85.18227612653712,25.513513832939978
5,5,658.1792870666014,388.54270391781563,87.70683940620344,95.18595259158131,23.645830702468423
5,6,658.1792870666014,388.54270391781563,77.42252476191989,117.30205684197614,21.40742063128885
5,7,658.1792870666014,388.54270391781563,114.7355719880336,118.85327838313182,15.985884061888948
5,8,658.1792870666014,388.54270391781563,62.90050713570787,184.15838914302003,13.564159478946616
5,9,658.1792870666014,388.54270391781563,134.09460577389603,286.4074717535117,12.955444148667333
5,10,658.1792870666014,388.54270391781563,112.84920447901897,326.1083996951095,14.48539065996939
5,11,658.1792870666014,388.54270391781563,52.64014690353509,235.40636646572432,17.949132608012658
6,0,396.35694656764014,377.036786196859,42.27000959720909,252.75707033084294,19.329253514642673
6,1,396.35694656764014,377.036786196859,139.4280717417984,291.55493161543365,23.261987040448904
6,2,396.35694656764014,377.036786196859,87.41354758513123,234.808644069187,26.582887655033314
6,3,396.35694656764014,377.036786196859,59.31658860507168,189.91373875141485,28.77696859480705
6,4,396.35694656764014,377.036786196859,118.46314293477569,76.75208332332363,28.11493810740864
6,5,396.35694656764014,377.036786196859,94.1141334347325,89.10984658552847,23.37915430745423
6,6,396.35694656764014,377.036786196859,105.28377821402728,88.03058063904405,22.08656564231685
6,7,396.35694656764014,377.036786196859,91.28207158650824,120.75822461283684,14.992522296210083
6,8,396.35694656764014,377.036786196859,93.88251669507302,244.52893926049617,11.812615251273138
6,9,396.35694656764014,377.036786196859,109.16651093287169,231.10605328196428,11.453636159448816
6,10,396.35694656764014,377.036786196859,115.92213287969017,241.09724783831174,13.576700974415846
6,11,396.35694656764014,377.036786196859,33.472318112509,219.09370139433204,15.504212597945768
7,0,273.6276749911618,572.2284822940488,87.91886459071321,222.82309126924847,21.436608825440345
7,1,273.6276749911618,572.2284822940488,111.69928571340344,217.70236399776488,23.58028674475639
7,2,273.6276749911618,572.2284822940488,121.54221873955422,218.7898601223042,28.347794151850632
7,3,273.6276749911618,572.2284822940488,80.2791420019356,124.47822280452036,30.405744089145504
7,4,273.6276749911618,572.2284822940488,88.077532079687,111.98810306312579,28.668589324025294
7,5,273.6276749911618,572.2284822940488,66.90932615777433,94.62775215655917,25.319763394945035
7,6,273.6276749911618,572.2284822940488,39.06159782231898,85.05726990264024,19.928759948727354
7,7,273.6276749911618,572.2284822940488,73.64687593221458,154.19248044228533,16.867381533755815
7,8,273.6276749911618,572.2284822940488,105.86618297414476,186.77812420318617,14.21024164419247
7,9,273.6276749911618,572.2284822940488,87.66947868252805,259.78556287658745,12.322648256617578
7,10,273.6276749911618,572.2284822940488,123.84080210192407,372.3238761218752,13.518581916837011
7,11,273.6276749911618,572.2284822940488,72.66272854868905,229.62831508824777,17.10687821926269
8,0,327.3573103522055,732.0706362059406,103.54848064006305,328.6254511790263,19.770640150274104
8,1,327.3573103522055,732.0706362059406,84.29049320624428,233.57635355278973,23.710266098042453
8,2,327.3573103522055,732.0706362059406,101.97398490192671,308.95513775690284,26.689982317052397
8,3,327.3573103522055,732.0706362059406,67.50493310955973,165.0058848985051,27.745708269568595
8,4,327.3573103522055,732.0706362059406,85.57118917639379,85.85314375765061,27.34192430407188
8,5,327.3573103522055,732.0706362059406,87.70454028939747,85.31119578151095,23.85374534287875
8,6,327.3573103522055,732.0706362059406,96.54818281866895,76.436541934857,19.966638550026616
8,7,327.3573103522055,732.0706362059406,146.95164316661595,80.57445916031186,15.222871698731455
8,8,327.3573103522055,732.0706362059406,52.803971616705894,236.47641406433672,13.115996806996089
8,9,327.3573103522055,732.0706362059406,115.35877635315077,214.94561244209936,11.439567778324804
8,10,327.3573103522055,732.0706362059406,69.64465440714423,262.63339856015494,14.417246463606107
8,11,327.3573103522055,732.0706362059406,92.9337540757326,190.07733793775517,13.906478574576346
9,0,440.5481409029603,732.2640322118358,81.85479629522786,223.58204848267135,19.93676002807185
9,1,440.5481409029603,732.2640322118358,89.51225435924641,284.12201307994394,23.95938660925631
9,2,440.5481409029603,732.2640322118358,135.17236671756476,263.0825149596072,27.035417050856662
9,3,440.5481409029603,732.2640322118358,81.2998461722118,227.10687580151722,27.88499255543103
9,4,440.5481409029603,732.2640322118358,142.1369472792593,94.44516684541586,27.570654503907882
9,5,440.5481409029603,732.2640322118358,57.63656185996771,99.2239966462121,24.570753601079442
9,6,440.5481409029603,732.2640322118358,92.02976555162417,108.14602009814766,19.250205852676118
9,7,440.5481409029603,732.2640322118358,78.2947604503396,97.17659840421639,16.30885172899236
9,8,440.5481409029603,732.2640322118358,55.94554355151442,226.96782419376564,12.58502101109727
9,9,440.5481409029603,732.2640322118358,100.45789051201949,246.96709817329983,12.65788400493534
9,10,440.5481409029603,732.2640322118358,70.70573735816566,331.1649748461203,12.794585760089728
9,11,440.5481409029603,732.2640322118358,113.76336752797849,229.11548893405157,15.139785912363378
10,0,301.43786253861504,657.03980919699,66.47574634395602,244.7854765988288,18.92268806084826
10,1,301.43786253861504,657.03980919699,97.08186027398303,263.6038380463903,23.12207114579963
10,2,301.43786253861504,657.03980919699,97.41023565461792,302.447029618844,28.084307674328315
10,3,301.43786253861504,657.03980919699,143.254435320132,195.09482499754512,29.610252517088504
10,4,301.43786253861504,657.03980919699,102.95674485299111,106.47416470361333,26.072612803651108
10,5,301.43786253861504,657.03980919699,72.09897035902341,93.51028802953527,23.712223375854318
10,6,301.43786253861504,657.03980919699,41.31288322599291,102.33122479798098,19.376060368870547
10,7,301.43786253861504,657.03980919699,86.18423088695144,111.1312878342234,16.025699913840906
10,8,301.43786253861504,657.03980919699,125.95855091577175,195.18322008774734,12.257808087283335
10,9,301.43786253861504,657.03980919699,106.47256343178148,170.9735756190457,12.478746235077816
10,10,301.43786253861504,657.03980919699,66.9010742193192,237.14498930460547,14.390665719167401
10,11,301.43786253861504,657.03980919699,94.0793908197409,273.6108968434412,15.138020175593315
11,0,369.2412629912545,721.4603633580664,106.64943579193192,231.68895038641082,21.752758080320895
11,1,369.2412629912545,721.4603633580664,82.2286114228894,293.67116066123316,24.035550599012343
11,2,369.2412629912545,721.4603633580664,91.74307697033076,339.11769799526064,28.499335563495418
11,3,369.2412629912545,721.4603633580664,86.84560476647427,130.7100869152523,27.8623151977463
11,4,369.2412629912545,721.4603633580664,92.61015298851274,85.1195005215495,26.368895536931632
11,5,369.2412629912545,721.4603633580664,119.71422766022727,97.72513859713406,24.388398545448677
11,6,369.2412629912545,721.4603633580664,16.913492013278272,107.8072594490107,19.715281518830217
11,7,369.2412629912545,721.4603633580664,9.872956414043017,143.56771583773528,15.04073484586059
11,8,369.2412629912545,721.4603633580664,121.41615847084992,167.47779359838796,14.721288878594004
11,9,369.2412629912545,721.4603633580664,77.12589820156802,265.6104294120892,12.960456674920358
11,10,369.2412629912545,721.4603633580664,123.58710213358324,294.9970373294327,11.449752468652298
11,11,369.2412629912545,721.4603633580664,134.34252480779662,260.2044083300059,15.850581542098402
12,0,561.533859761554,601.8389385222482,76.7975398136596,258.77248945694373,20.451773800148235
12,1,561.533859761554,601.8389385222482,84.18298187638543,304.6536547026407,22.99470167218276
12,2,561.533859761554,601.8389385222482,121.77820426030515,221.00998022894268,27.301727800666207
12,3,561.533859761554,601.8389385222482,122.56187846188121,152.96624227235768,28.815869817292267
12,4,561.533859761554,601.8389385222482,100.80527357593913,107.90220164901787,27.720250531770077
12,5,561.533859761554,601.8389385222482,114.03899323515645,93.80741246418108,25.231494701164973
12,6,561.533859761554,601.8389385222482,80.5956754334188,75.08922306087415,20.728722288764455
12,7,561.533859761554,601.8389385222482,102.77731556664914,123.93155653356268,15.905126319691007
12,8,561.533859761554,601.8389385222482,77.52099187381587,163.95399725556328,12.072577374001826
