mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
20,214.5119232921761,0.07716256233531514,0.0,0.0,359.0,0.0,0.0,78.89569593697586,11.990002284875903,92.93803411136854,30.688190958955783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
21,210.62497540388037,0.07576437964168359,0.0,0.0,449.0,0.0,0.0,77.30303872629835,11.158090696505438,92.44462716572988,29.71921881534668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
22,220.05447979897133,0.0791562876974717,0.0,0.0,515.0,0.0,0.0,82.96550826625177,11.96279312050753,93.98613387646532,31.140044535746714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
23,245.94429624158693,0.08846917130992335,0.0,0.0,470.0,0.0,0.0,97.68343190249864,14.741453369149355,97.9954473121193,35.52396365781964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
24,282.6197511618506,0.10166178099347145,1.1361083369933518,90888.66695946814,449.0,12.343457818457216,0.027490997368501593,118.47486095749025,18.735114778180392,103.54578058503748,41.8639948411425,0.06281452725546685,0.0,0.04909542348513429,0.019971373297955352,1.0425020988828217,0.0,0.06202428210231218,0.03158195600821782,1,1,0
25,292.4735153817578,0.10520630049703518,1.2854251229977676,102834.0098398214,493.0,17.029452972347396,0.03454250095810831,119.22418676130805,22.34934230124716,105.08362163680046,45.81636468240216,0.05942021362586123,0.04057954883972365,0.06444027426930159,0.056899219719151566,1.085315670589312,0.01033532692998295,0.08954670047905962,0.10022742499941278,1,1,0
26,286.84059087101423,0.10318006865863821,1.039588014590079,83167.04116720632,470.0,14.105640155318373,0.03001200033046462,115.62180735119674,22.679176850220195,103.94495253870264,44.59465413089463,0.050681436063042845,0.04894650014825356,0.052212607129887845,0.04699078088414965,0.8798681814242006,0.011823051543666054,0.06913202413157817,0.0787647574906343,1,1,0
27,271.78907616472304,0.09776585473551189,0.4797070131513882,38376.56105211106,314.0,6.168595870136288,0.019645209777504103,107.4158997931765,20.83239116603755,101.64787602881918,41.89290917668984,0.03602008470971439,0.022593474506733484,0.032957520576383674,0.028874885746116217,0.4154451457109123,0.0036094467431184753,0.028576565097218367,0.032075855600139036,1,1,0
28,258.5799178835491,0.09301435895091695,0.010446531478880944,835.7225183104755,180.0,0.09555669719945513,0.0005308705399969729,100.18736607294011,19.226827310801088,99.64666976637349,39.51905473343446,0.0015926116199909187,0.0,0.0,0.0,0.010446531478880944,0.0,0.0,0.0,1,1,0
29,249.70667226443467,0.08982254398001248,0.0,0.0,155.0,0.0,0.0,96.15469958004363,17.602209535911395,98.22328862342114,37.72647452505852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
30,237.87522974371524,0.08556662940421411,0.0,0.0,155.0,0.0,0.0,90.43818014729574,15.679262374372126,96.40476592404002,35.35302129800738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
31,225.25918062222453,0.08102848223821027,0.0,0.0,224.0,0.0,0.0,84.22145863743245,13.700660006601815,94.50586028825731,32.83120168993296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
32,214.67804581655497,0.07722231863904855,0.0,0.0,359.0,0.0,0.0,78.98846476219714,12.042198829344569,92.98579645729724,30.661585767716023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
33,211.14087023425571,0.07594995332167472,0.0,0.0,449.0,0.0,0.0,77.52172750955792,11.289516472736942,92.58096072691178,29.74866552504904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
34,220.7936885375185,0.07942219012140954,0.0,0.0,515.0,0.0,0.0,83.24801086795348,12.154098682026184,94.18802443995656,31.203554547582282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
35,245.0232333548704,0.08813785372477352,0.0,0.0,470.0,0.0,0.0,97.14714092105059,14.680627644887817,97.89703295117984,35.29843183775213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
36,280.9112915924686,0.10104722719153547,1.0707947792185053,85663.58233748042,449.0,11.534494971585005,0.02568929837769489,117.50790463613498,18.57845435048889,103.32795124411115,41.4969813617336,0.059526875762858936,0.0,0.04607932491846205,0.016039086018574317,0.9873150809896809,0.0,0.05815625656438466,0.025323441664439686,1,1,0
37,290.46560375400594,0.10448403012734027,1.2172963147098552,97383.70517678843,493.0,15.961745677987631,0.032376766081110814,118.26188080174927,21.93920249589661,104.77557276125805,45.48894769510202,0.05644581338722502,0.03349531583821415,0.06053542936805975,0.05369622745208498,1.0303407862807483,0.008497989099009734,0.08400348039594795,0.09445405893414924,1,1,0
38,286.8101227495746,0.10316910890272467,1.0394959367326488,83159.67493861192,470.0,14.088517597230487,0.029975569355809546,115.62775036072297,22.662794109396707,103.92804899083359,44.59152928862132,0.05070071681913941,0.048647200075516754,0.051988883702209256,0.046958822269990735,0.8802063303721865,0.011748943617135537,0.06883052191976978,0.07871014082355687,1,1,0
39,271.4487423227989,0.09764343249021544,0.46847500683160126,37478.0005465281,314.0,5.987763896602078,0.019069311772618083,107.25951582574766,20.774283902102592,101.5800922867949,41.834850308153804,0.03526050543934576,0.021016277342784644,0.03160184573589788,0.027989241988786842,0.4066425707425787,0.003355611131847146,0.027392577005572405,0.03108424795160299,1,1,0
40,258.33803413221193,0.09292735040727047,0.003005278430486553,240.42227443892426,180.0,0.027492359482713766,0.00015273533045952092,100.05390658722101,19.198038643954277,99.61061725210891,39.475471648927744,0.0004582059913785628,0.0,0.0,0.0,0.003005278430486553,0.0,0.0,0.0,1,1,0
41,249.14210928466755,0.08961946377146315,0.0,0.0,155.0,0.0,0.0,95.97402779592747,17.479325475201303,98.08067269496381,37.60808331857497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
42,236.93886765325135,0.0852298085083638,0.0,0.0,155.0,0.0,0.0,90.10888429525464,15.480442581491559,96.17602803792208,35.17351273858304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
43,224.09933569288916,0.08061127183197452,0.0,0.0,224.0,0.0,0.0,83.7975625630853,13.459147846741594,94.22821605193027,32.61440923113198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
44,213.35242631245913,0.07674547709081264,0.0,0.0,359.0,0.0,0.0,78.49476902756268,11.768809495826774,92.67167210914721,30.41717567992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
45,209.6452789069462,0.07541197082983676,0.0,0.0,449.0,0.0,0.0,76.94368831368008,10.990605779043603,92.23637421264061,29.474610601581908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
46,219.18029402453442,0.07884183238292605,0.0,0.0,515.0,0.0,0.0,82.63352464851415,11.825160703111415,93.81036755593964,30.911241116969194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
47,243.09979012051386,0.08744596766924959,0.0,0.0,470.0,0.0,0.0,96.22710326268779,14.390182673915504,97.54622860391481,34.93627557999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
48,278.6411646983433,0.10023063478357672,0.9923327336254167,79386.61869003334,449.0,10.51677021279817,0.02342265080801374,116.38075395901176,18.25562241766081,102.93407468966224,41.070713632008456,0.055694563460639966,0.0,0.04062564954916947,0.01147193177151917,0.9230722308037471,0.0,0.05118130146746477,0.018079201354204832,1,1,0
49,290.68035345692556,0.10456127822191567,1.2373177593282572,98985.42074626057,493.0,16.05995413614215,0.03257597187858448,118.58182765779875,21.667269971209887,104.84302016417305,45.58823566374389,0.057434740033196145,0.028798299502716226,0.06139039644726408,0.05466752279749455,1.0486112310259175,0.007287493569137718,0.08521587943011005,0.09620315530309201,1,1,0
50,287.41826354514745,0.10338786458458542,1.0585976507338928,84687.81205871141,470.0,14.41290060738472,0.03066574597315898,115.88038057417312,22.781657007676344,104.06373828705087,44.692487676247126,0.05152031865666851,0.05081873379408705,0.05378477144626148,0.04799135123434561,0.8945830426505493,0.01228713020044142,0.07125204283295956,0.08047543504994246,1,1,0
