mes,entrada_agua_hm3,temperatura_c
0,28.541934368145245,20.987563409183817
1,25.036305825083367,25.07877039458127
2,16.800637123723668,27.08351323718793
3,9.818364132532095,27.646987344024915
4,5.523210217332542,26.39603603744503
5,3.4954102482932417,24.572397559269884
6,2.813825718813444,19.72674092736122
7,3.53649426870994,16.08008413708649
8,7.024002218241894,13.729587158293471
9,13.863729559736953,11.544548141888535
10,22.451257939028824,13.43536880131171
11,29.301613397096144,17.61754619325517
12,28.523132790124986,19.76731225399667
13,25.649390136224202,23.52091935635448
14,16.875651943470046,27.47827162336768
15,10.02408896246446,27.669990107946468
16,5.6372158485280135,26.167039096366626
17,3.5454843495439086,24.3204492913329
18,2.8707895217702473,21.052137468637746
19,3.562744483408625,15.89663509044727
20,7.058098346864547,14.296507964886407
21,14.161271070212836,12.125736146563137
22,23.221757384170637,12.197624970339662
23,29.60702021780297,16.651302325876607
24,28.145908022846072,18.16744659340031
25,24.965548014180207,24.19629518547808
26,16.91931879098804,26.477414254450576
27,9.771264863150046,27.62712557442758
28,5.658174639280356,26.47821513195337
29,3.4757381028535588,22.03225050859206
30,2.824141025159153,19.869464786034957
31,3.509183093325532,15.602528122297697
32,7.037503762597861,12.203443074815375
33,14.094986678460774,10.267190286645878
34,22.610992360144365,15.169461529246576
35,29.181652468104073,16.72698218599541
36,27.306806914726955,19.9275158996813
37,25.021539317950896,24.911270817541748
38,16.83083955408079,27.447481833330414
39,9.636871847545763,27.61378943321082
40,5.632284449073079,28.68938075922293
41,3.45028194066344,23.791792019089637
42,2.7919683220697142,20.76128648912937
43,3.4865124065237696,16.275799172091062
44,6.973313778730499,12.491349894472911
45,14.121031969833723,11.159937642852272
46,22.007748796754605,10.916716894013796
47,28.93830038124506,16.209281213158533
48,27.68027776911273,20.69214444734251
49,25.093718958549218,22.333405491087127
50,16.548957671486892,26.977050078453427
51,9.871537820895439,28.362879003399
52,5.569289104527108,26.73057228828109
53,3.47732466633677,22.75293488527252
54,2.772537789859016,20.884761401530504
55,3.515384887222522,14.716263868971176
56,7.059797969678119,14.797178616608036
57,13.563699664709892,10.776110772754162
58,22.36894799951006,13.348323571778243
59,28.86905307976263,15.43591999851831
60,28.31013171289292,18.74079956492117
61,25.42157020566691,25.98004260896881
62,16.98193675118383,25.51351383293997
63,9.867965222394268,27.645830702468423
64,5.621999482798112,28.33562386156436
65,3.5572869740642483,23.985884061888942
66,2.8003604270038847,20.49236270922212
67,3.586610328515413,16.955444148667336
68,7.116416761240639,14.485390659969394
69,13.927745613941894,13.94913260801266
70,22.189102216324322,12.401050284367164
71,30.07575843271125,15.2619870404489
72,28.363741976658556,19.654684424757807
73,25.286555377838503,24.77696859480705
74,17.200607179562937,28.11493810740864
75,9.95369766959069,27.37915430745423
76,5.710091899467657,29.01476887259236
77,3.5518720016798153,22.99252229621008
78,2.8454158228421207,18.740818481548644
79,3.5755299797351094,15.45363615944882
80,7.164700053104045,13.576700974415848
81,13.93036479409901,11.504212597945772
82,22.696282366050774,14.508405595164838
83,30.0196999116087,15.580286744756387
84,28.664144651624067,21.419590921575125
85,25.444569937542408,26.405744089145504
86,17.00999411486512,28.66858932402529
87,9.852525137943408,29.319763394945035
88,5.57753653623982,26.856963179002864
89,3.5269148982092213,24.86738153375581
90,2.852790335189093,21.13844487446798
91,3.54463572895837,16.322648256617583
92,7.174152543679448,13.518581916837013
93,14.101920945788594,13.106878219262695
94,22.79514291899027,12.842436919998596
95,29.72359170526789,15.710266098042448
96,28.35919981234057,19.76177908677689
97,25.228124635526356,23.745708269568595
98,16.925512440917657,27.34192430407188
99,9.880980124196268,27.85374534287875
100,5.663771597051,26.894841780302126
101,3.5995361126946337,23.22287169873145
102,2.7911130856215625,20.0442000372716
103,3.5636073577650538,15.439567778324808
104,7.016994390941579,14.417246463606109
105,14.139847870973838,9.906478574576347
106,22.53535177756489,13.008556797796338
107,29.649754916920934,15.959386609256304
108,28.809825254356014,20.107213820581155
109,25.467441608623268,23.88499255543103
110,17.332178390973183,27.57065450390788
111,9.830599330509822,28.57075360107944
112,5.68413949449789,26.178409082951628
113,3.5358967926505946,24.308851728992355
114,2.809268124061078,19.51322424137277
115,3.565212233965947,16.657884004935344
116,7.056747709236262,12.79458576008973
117,14.309148348633247,11.13978591236338
118,22.527337445141438,11.994484830572752
119,29.864531013848076,15.122071145799628
