mes,entrada_agua_hm3,temperatura_c
0,22.38468019603783,20.30047849277771
1,22.599358342687296,23.58087743082124
2,15.517176179363899,27.915766639459324
3,7.510753609926649,29.07877039458127
4,4.645240981176061,27.08351323718793
5,2.9091723749421607,23.646987344024915
6,2.2079873306834603,19.46783280716952
7,3.1150559135174833,16.572397559269888
8,6.224699492033999,12.798537697085717
9,12.104642539448534,12.080084137086487
10,17.63854235374247,13.72958715829347
11,19.914607442789027,15.544548141888532
12,26.255631966559722,20.36357203158722
13,22.61626050867813,25.617546193255173
14,18.21563601109388,26.69551548427218
15,10.786406722328602,27.52091935635448
16,5.877013592931382,27.47827162336768
17,4.026433839586924,23.669990107946468
18,3.2263437644363693,19.23883586609111
19,4.309266882702842,16.320449291332903
20,8.635431686974314,14.12393423836224
21,15.037749109703375,11.896635090447267
22,21.389418353644853,14.296507964886407
23,27.458883960688794,16.12573614656313
24,27.960354390045573,19.12582820061517
25,20.266784560729587,24.65130232587661
26,14.892944462232949,25.095649823675817
27,7.881928216094785,28.19629518547808
28,5.226696118826459,26.47741425445058
29,2.9980612554254065,23.62712557442758
30,2.8202901855134233,19.550011901677856
31,3.2045225079856268,14.032250508592064
32,6.808991972393942,12.941261555759445
33,12.161364111179804,11.602528122297691
34,19.109130991339626,12.203443074815375
35,24.606824750204623,14.267190286645874
36,28.439093674440883,22.097664759522083
37,22.73681834197219,24.726982185995418
38,15.203953040367635,26.855719129956807
39,10.213108060379826,28.911270817541748
40,6.360630317204174,27.44748183333042
41,3.4861643274008647,23.61378943321082
42,3.49547467639185,21.76117752894742
43,4.0397617000300166,15.79179201908964
44,8.065518672414916,13.833083258853868
45,14.516620896449867,12.27579917209106
46,22.00020683733755,12.49134989447291
47,30.063731412537443,15.159937642852269
48,24.134542811725833,17.844920124289306
49,21.96788477267002,24.209281213158537
50,16.348461392863353,27.620347677618017
51,10.211512815921896,26.333405491087127
52,5.642041701692682,26.97705007845343
53,3.969155053040203,24.362879003399
54,3.2404908071041216,19.802369058005574
55,4.157361446484709,14.752934885272522
56,7.6218478693454195,13.956558171255
57,15.001970860156357,10.716263868971172
58,23.363933583775925,14.797178616608036
59,21.801351030029434,14.77611077275416
60,30.68411516077307,20.276526802053755
61,24.76589708633827,23.435919998518315
62,19.930542931919025,25.669002795196675
63,11.797026941217444,29.98004260896881
64,7.106747327399533,25.513513832939974
65,4.252097610870987,23.645830702468423
66,3.790068296501683,21.40742063128885
67,5.216217822667385,15.985884061888948
68,8.872351929511312,13.564159478946616
69,17.697290741344574,12.955444148667333
70,25.298101600325722,14.48539065996939
71,27.244772428381285,17.949132608012658
72,20.454193190426743,19.329253514642676
73,23.765724362396444,23.261987040448904
74,14.866720465728545,26.582887655033318
75,8.232706982129718,28.77696859480705
76,5.617404687042226,28.11493810740864
77,3.2698791778483227,23.37915430745423
78,2.933359566189213,22.08656564231685
79,3.6611438943623953,14.992522296210083
80,6.949443081607324,11.812615251273138
81,13.13441903164955,11.453636159448816
82,20.27672767813418,13.576700974415846
83,20.117006742526705,15.504212597945768
84,21.953251676792238,21.436608825440345
85,21.036746196234684,23.58028674475639
86,15.0053105449547,28.347794151850632
87,7.9642257389445215,30.405744089145504
88,4.760680957299527,28.66858932402529
89,2.77795943758928,25.319763394945035
90,2.2068709207180506,19.928759948727357
91,3.0932481564283734,16.867381533755815
92,6.4246734441798,14.21024164419247
93,11.494664002694016,12.322648256617578
94,19.50804537146754,13.518581916837013
95,21.554902553777712,17.10687821926269
96,25.211373194051884,19.770640150274104
97,21.546489582181408,23.710266098042453
98,15.789056660420849,26.6899823170524
99,8.59634840273605,27.745708269568595
100,5.277426858210133,27.34192430407188
101,3.2740147881294304,23.85374534287875
102,2.8708628571814114,19.966638550026616
103,4.062447752155641,15.222871698731456
104,6.332983424314119,13.115996806996089
105,13.628489018991745,11.439567778324804
106,18.678463672635353,14.417246463606109
107,25.155922663234296,13.906478574576346
108,26.409717634751658,19.93676002807185
109,24.103625438050152,23.95938660925631
110,18.8681389961805,27.035417050856665
111,10.028958943584122,27.88499255543103
112,6.688830422070446,27.57065450390788
113,3.464793973431012,24.57075360107944
114,3.267308628314375,19.25020585267612
115,4.094632472410592,16.30885172899236
116,7.372489576869806,12.58502101109727
117,14.721890153376616,12.65788400493534
118,20.85444578916043,12.794585760089728
119,28.922939676890937,15.139785912363378
