mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
89,1737.2617743272654,0.624914307311966,33.51022676484625,2680818.1411877004,155.0,57.19809505690158,0.3690199681090424,1101.5747777640643,142.2946068951003,251.74287558058396,241.6495140875168,0.5,0.9319487630061829,0.7789558844120084,0.65,26.86366862652021,0.7431195356150276,2.701903244082097,3.20153535862892,0,0,1
90,1704.759153632116,0.6132227171338547,32.69952295522651,2615961.836418121,155.0,54.15,0.34935483870967743,1086.786203423903,137.48891803941783,244.7275916421317,235.75644052666354,0.5,0.8,0.65,0.65,26.705726652567286,0.6243333682547929,2.211636378311653,3.157826556092778,0,0,1
91,1643.9627315322323,0.5913535005511626,46.322092760718235,3705767.420857459,224.0,78.36,0.34982142857142856,1052.322159397339,131.32761546034442,236.8506072180336,223.46234945651526,0.5,0.8,0.65,0.65,37.8414521010971,0.8925473628786306,3.1467503746447396,4.441342922097768,0,0,1
92,1568.3275971518851,0.5641466176805342,73.12698295204864,5850158.636163891,359.0,128.45223454885763,0.3578056672670129,1009.5496248518448,123.7201599434019,227.15062472952422,207.90718762711415,0.5,0.8564894021425742,0.6976438749178159,0.65,59.49618389291425,1.4747909246696642,5.337558525717442,6.818449608747279,0,0,1
93,1546.0953151807048,0.5561493939498938,120.7651413338424,9661211.306707392,449.0,207.93821835147966,0.4631140720522932,998.9640839952034,121.74019131053139,222.94079278714267,202.45024708782722,0.6501973674959576,1.0,0.966119173704644,0.8478167748532718,96.28820054354142,4.353462809176722,9.126291490118117,10.997186491006142,0,0,1
94,1557.6807725261951,0.5603168246497104,225.60976522430482,18048781.217944387,515.0,309.0,0.6,1014.4606143737174,120.08956854558316,219.21057429180024,203.92001531509425,1.0,1.0,1.0,1.0,186.8704021229168,7.1204775725199845,12.06798224356042,19.55090328530762,0,0,1
95,1689.8277444586738,0.6078517066398107,299.16358319458067,23933086.655566454,470.0,282.0,0.6,1028.2292351913989,153.54676237338282,267.4760458763127,240.57570101757935,1.0,1.0,1.0,1.0,217.30901505287116,16.061954054095438,30.372073801076965,35.42054028653711,0,0,1
96,1719.9143571272984,0.6186742291824815,423.97779358690735,33918223.48695259,449.0,269.4,0.6,1040.2858136426926,158.3212807325151,273.46213530674027,247.8451274453506,1.0,1.0,1.0,1.0,332.97484878418135,17.746590174290343,33.632159880730555,39.624194747705104,0,0,1
97,1874.9467187305252,0.6744412657304047,358.59257664708673,28687406.13176694,493.0,295.8,0.6,1050.876716191039,196.81414136912713,321.59152991216024,305.6643312581989,1.0,1.0,1.0,1.0,239.28790383805767,24.29182291563495,44.431982623015905,50.58086727037824,0,0,1
98,1849.179482753002,0.6651724758104324,220.997847461694,17679827.796935517,470.0,272.2886962051985,0.5793376515004224,1060.0681417348878,185.08314849839428,308.10036200848333,295.92783051123666,0.9382232583027896,1.0,1.0,1.0,149.29912138491432,14.855241270572316,27.093432993299054,29.750051812908314,0,0,1
99,1825.6794469620334,0.6567192255259113,106.77217678681865,8541774.14294549,314.0,155.47064992870864,0.49512945837168354,1068.0757695790721,174.73694042386677,295.73990386592067,287.12683309317384,0.7126693446457706,1.0,0.8977914348482492,1.0,75.99401883912773,6.26810697485989,13.243426892216883,11.266624080614152,0,0,1
100,1804.5461368478093,0.6491173154128811,66.79011411927567,5343209.129542055,180.0,93.01246219764431,0.5167359010980239,1075.1598809201946,165.67494024387034,284.49073100636,279.2205846773843,0.7502077032940718,1.0,1.0,1.0,45.84296373156537,4.38950795235055,8.428768525320857,8.128873910038894,0,0,1
101,1785.7845384424866,0.6423685390080887,38.59186305162857,3087349.0441302857,155.0,61.22042077418115,0.3949704566076203,1081.520627288385,157.7908863173651,274.3143383808305,272.1586864559059,0.5068341536088147,1.0,0.7824452315984675,0.8181264884311069,27.01374372004593,1.9143136438111477,5.349357440969295,4.3144482468022,0,0,1
102,1769.7015435543087,0.6365832890483125,36.079578433886326,2886366.274710906,155.0,57.60452903848954,0.37164212282896475,1087.4506659325918,151.05713569373137,265.2489506171981,265.94479131078737,0.5,1.0,0.681776550923216,0.7071884233507524,26.71282311216008,1.1345337180205601,4.552956418019381,3.679265185686305,0,0,1
103,1744.7690950695305,0.6276147823991117,50.75828305256739,4060662.6442053914,224.0,82.28666389495696,0.3673511781024864,1081.7169580083737,145.342170703816,257.20836276208456,260.5016035952563,0.5,1.0,0.638659758565722,0.6954125607339323,38.2925102177147,1.215513756556906,6.072952842070596,5.177306236225196,0,0,1
104,1727.4165287138355,0.6213728520553365,76.20223131866196,6096178.505492957,359.0,128.71209978153465,0.35852952585385695,1080.9581389667521,140.54964420717238,250.1350495266962,255.77369601321476,0.5,0.8662328640033715,0.6984779181235172,0.65,61.24938603256302,1.6126648952707892,5.7015008753942995,7.638679515433855,0,0,1
105,1690.9123430328486,0.6082418500118161,175.62363375966316,14049890.700773053,449.0,247.6621980214798,0.5515861871302445,1062.792951898359,136.45581918012684,243.8196687772536,247.8439031771092,0.8550813201431989,1.0,1.0,1.0,129.97962750782892,8.825325564625599,17.093086344494367,19.72559434271428,0,0,1
106,1687.2665834200368,0.6069304256906607,231.93297832230766,18554638.26578461,515.0,307.5664885205802,0.5972164825642334,1071.579004233626,132.9539006766699,238.17179427936145,244.56188423037955,0.9916753108047635,1.0,1.0,1.0,173.66699177723254,9.884029100736086,18.09713754131397,30.28481990302506,0,0,1
107,1723.4001123890434,0.6199280979816703,405.67108533060957,32453686.826448765,470.0,282.0,0.6,1079.2244119165978,145.3744905059703,257.2651993647809,241.53601060169456,1.0,1.0,1.0,1.0,329.3850552785146,13.954195030995773,26.52947326820689,35.80236175289231,0,0,1
108,1905.4155094225032,0.6854012623821953,484.1328855307916,38730630.84246333,449.0,269.4,0.6,1086.0943895127598,195.60250484256886,320.04766344608396,303.6709516210906,1.0,1.0,1.0,1.0,336.3675446127508,29.127281248762706,53.82292234953506,64.81513731974304,0,0,1
109,1908.124569501968,0.6863757444251684,416.86429306309185,33349143.445047345,493.0,295.8,0.6,1091.8133373173987,194.74358548895646,319.00416566133595,302.56348103427683,1.0,1.0,1.0,1.0,282.8269093226501,27.076127076350158,49.74974325281797,57.211513411273614,0,0,1
110,1878.8022647201199,0.6758281527770216,297.4634424408612,23797075.395268895,470.0,282.0,0.6,1096.6439163483956,183.2680836798482,305.7443527331692,293.14591195870685,1.0,1.0,1.0,1.0,202.24153704934307,19.27925243471924,35.5334059392695,40.40924701752935,0,0,1
111,1852.1040147306812,0.6662244657304609,127.63190787281358,10210552.629825085,314.0,170.3830480505798,0.5426211721356045,1100.7466449693293,173.14075883373084,293.58922589714604,284.6273850304751,0.8284099814340933,1.0,1.0,1.0,89.4986383532074,7.909175115329255,14.903112898557819,15.320981505719116,0,0,1
112,1828.1478956676706,0.6576071567149894,93.85189377465771,7508151.501972617,180.0,107.98235803585627,0.5999019890880903,1104.354600533491,164.27782594770196,282.5354113042942,276.98005788218325,0.9997059672642713,1.0,1.0,1.0,61.80563127891204,6.430342633343542,12.379560986651324,13.236358875750808,0,0,1
113,1806.8446725578715,0.6499441268193782,38.73333789977964,3098667.0319823716,155.0,60.90502403499625,0.3929356389354597,1107.6017528048496,156.56374003066077,272.5320370418408,270.1471426805204,0.5113117638887716,1.0,0.7663246320029713,0.7987968285955833,27.53724390668442,1.7866729394036343,5.215244084049821,4.1941769696417674,0,0,1
114,1788.3979616180027,0.6433086192870513,37.1194488547944,2969555.908383552,155.0,59.04120677874269,0.3809110114757593,1110.7143726994743,149.95863552371236,263.60147465711964,264.1234787376964,0.5,1.0,0.7243654597347073,0.7574472821979634,26.961279500430386,1.4166809451435332,4.816484828133861,3.9250035810866177,0,0,1
115,1771.5223850044438,0.63723826798721,48.52233960498724,3881787.1683989787,224.0,82.0691442352759,0.366380108193196,1112.468145546935,144.41316119682168,255.74757714464425,258.89350111604284,0.5,0.9111258632178175,0.7563675149483666,0.65,38.76438188856504,1.0784267898607678,3.85759254068888,4.821938385872554,0,0,1
116,1740.1224711253703,0.6259433349371836,77.73216603708353,6218573.282966682,359.0,134.67806054324757,0.3751478009561214,1098.7973297500366,139.69629928191563,248.7623434595292,252.8664986338887,0.5,0.9626662583535784,0.7739172924675569,0.6822848462132818,61.687368923518136,1.7853710399791338,6.2936324862845,7.965793587301761,0,0,1
117,1730.6241479673818,0.6225266719307129,184.75377710447225,14780302.168357778,449.0,252.1799380774245,0.5616479689920367,1103.2700618388635,135.73311648225177,242.59954781469895,249.02142183156752,0.8851995871828301,1.0,1.0,1.0,136.7571004487511,9.207303703664767,17.840780244386302,20.9485927076701,0,0,1
118,1722.541437478284,0.6196192221144906,267.927392822797,21434191.42582376,515.0,309.0,0.6,1107.6761784636783,132.27511952176567,237.01123542684883,245.5789040659913,1.0,1.0,1.0,1.0,205.60611490523706,9.7313407375759,17.711678487974254,34.87825869200978,0,0,1
119,1780.4761106180479,0.6404590325964201,489.61127919943675,39168902.33595494,470.0,282.0,0.6,1111.6052334855458,155.49281776823972,269.9049951391001,243.47306422516226,1.0,1.0,1.0,1.0,405.14383966905973,16.58022923530414,31.310570080029553,36.576640215043334,0,0,1
120,2025.6478407179513,0.7286503024165293,603.832165834843,48306573.26678744,449.0,269.4,0.6,1114.953248632365,219.95725322097425,350.49726545577965,340.2400734088323,1.0,1.0,1.0,1.0,413.3515854095453,37.808895956422234,68.88601752692625,83.7856669419491,0,0,1
