mes,entrada_agua_hm3,temperatura_c
0,184.44338049596996,20.30047849277771
1,196.9602085954194,23.58087743082124
2,133.48039928965872,27.915766639459324
3,57.98349533752068,29.07877039458127
4,36.9146143776349,27.08351323718793
5,23.330867926661313,23.646987344024915
6,16.282295012808444,19.46783280716952
7,24.420216804449073,16.572397559269888
8,50.256974775789814,12.798537697085717
9,100.65708005704765,12.080084137086487
10,143.29916464553625,13.72958715829347
11,151.61918615600192,15.544548141888532
12,206.8499523413432,20.36357203158722
13,174.10904178057353,25.617546193255173
14,148.1046144687479,26.69551548427218
15,87.11733001605745,27.52091935635448
16,44.87676489271751,27.47827162336768
17,32.84966231968662,23.669990107946468
18,24.49462469928007,19.23883586609111
19,33.30163566521126,16.320449291332903
20,69.89793504345472,14.12393423836224
21,121.13226086411682,11.896635090447267
22,168.44130781198342,14.296507964886407
23,221.68186532343017,16.12573614656313
24,254.81727837961287,19.12582820061517
25,168.43913788092792,24.65130232587661
26,125.79907548047669,25.095649823675817
27,62.64007832316184,28.19629518547808
28,44.13690065895506,26.47741425445058
29,24.42949468768852,23.62712557442758
30,23.84830886030698,19.550011901677856
31,25.396424253845336,14.032250508592064
32,57.40602155382022,12.941261555759445
33,101.4458034600773,11.602528122297691
34,162.1461145404723,12.203443074815375
35,211.23008887941046,14.267190286645874
36,238.23061611275324,22.097664759522083
37,179.27860379150042,24.726982185995418
38,113.08771773280985,26.855719129956807
39,81.51822881947693,28.911270817541748
40,51.85190103169007,27.44748183333042
41,26.667457792178297,23.61378943321082
42,28.363884856141876,21.76117752894742
43,30.584305685892303,15.79179201908964
44,63.996671540371,13.833083258853868
45,116.82249526844365,12.27579917209106
46,179.39427005402288,12.49134989447291
47,258.38161169995817,15.159937642852269
48,177.6853047688995,17.844920124289306
49,163.6111403149119,24.209281213158537
50,123.25433622331877,27.620347677618017
51,79.06513159707553,26.333405491087127
52,41.460334220525304,26.97705007845343
53,31.829579379133442,24.362879003399
54,24.450009072378304,19.802369058005574
55,31.135094314976527,14.752934885272522
56,56.65631581686633,13.956558171255
57,119.43226559869132,10.716263868971172
58,191.02374650573242,14.797178616608036
59,148.110006945016,14.77611077275416
60,220.4149445067209,20.276526802053755
61,163.71427904278715,23.435919998518315
62,140.65236901894568,25.669002795196675
63,82.17607030142887,29.98004260896881
64,49.46316582845683,25.513513832939974
65,29.146367137243374,23.645830702468423
66,25.281738408734935,21.40742063128885
67,36.380814953663474,15.985884061888948
68,58.07763829056863,13.564159478946616
69,130.01377710326616,12.955444148667333
70,182.8268411030966,14.48539065996939
71,178.41873978064277,17.949132608012658
72,135.5952847978727,19.329253514642676
73,189.47595480416012,23.261987040448904
74,108.52323693951023,26.582887655033318
75,56.81439428619024,28.77696859480705
76,42.85291113259577,28.11493810740864
77,24.069533406221474,23.37915430745423
78,21.788877478599233,22.08656564231685
79,26.56875562054756,14.992522296210083
80,50.86853914422663,11.812615251273138
81,99.35599937018893,11.453636159448816
82,155.95843986544807,13.576700974415846
83,129.9203625049888,15.504212597945768
84,182.9547836757918,21.436608825440345
85,180.91871648172855,23.58028674475639
86,129.67404851202224,28.347794151850632
87,65.21111671916026,30.405744089145504
88,39.29718391795695,28.66858932402529
89,22.263766117495923,25.319763394945035
90,16.794809773594608,19.928759948727357
91,24.83404968050964,16.867381533755815
92,54.01613892503237,14.21024164419247
93,95.21121804666977,12.322648256617578
94,169.85938206257038,13.518581916837013
95,176.00694482660705,17.10687821926269
96,224.25620871892258,19.770640150274104
97,187.89477768685353,23.710266098042453
98,138.86043107919264,26.6899823170524
99,72.57561314891237,27.745708269568595
100,45.26351501680629,27.34192430407188
101,28.210620967129703,23.85374534287875
102,24.63107912025918,19.966638550026616
103,36.26094053926078,15.222871698731456
104,51.928072556753605,13.115996806996089
105,121.30294967764068,11.439567778324804
106,159.6889754556432,14.417246463606109
107,222.4484549819399,13.906478574576346
108,221.67631986259917,19.93676002807185
109,204.25091593059784,23.95938660925631
110,164.66607894371057,27.035417050856665
111,82.67819960317489,27.88499255543103
112,58.027715874405416,27.57065450390788
113,27.668405335458157,24.57075360107944
114,26.659441979222162,19.25020585267612
115,32.760219224763034,16.30885172899236
116,58.091913698073704,12.58502101109727
117,124.23871693542964,12.65788400493534
118,172.25575149830414,12.794585760089728
119,252.953555821836,15.139785912363378
