mes,entrada_agua_hm3,temperatura_c
0,147.55470439677597,20.30047849277771
1,157.5681668763355,23.58087743082124
2,106.78431943172698,27.915766639459324
3,46.386796270016546,29.07877039458127
4,29.531691502107922,27.08351323718793
5,18.66469434132905,23.646987344024915
6,13.025836010246755,19.46783280716952
7,19.53617344355926,16.572397559269888
8,40.205579820631854,12.798537697085717
9,80.52566404563812,12.080084137086487
10,114.639331716429,13.72958715829347
11,121.29534892480153,15.544548141888532
12,165.47996187307456,20.36357203158722
13,139.28723342445883,25.617546193255173
14,118.48369157499832,26.69551548427218
15,69.69386401284596,27.52091935635448
16,35.901411914174005,27.47827162336768
17,26.2797298557493,23.669990107946468
18,19.595699759424058,19.23883586609111
19,26.641308532169006,16.320449291332903
20,55.91834803476378,14.12393423836224
21,96.90580869129346,11.896635090447267
22,134.75304624958673,14.296507964886407
23,177.34549225874414,16.12573614656313
24,203.8538227036903,19.12582820061517
25,134.75131030474233,24.65130232587661
26,100.63926038438136,25.095649823675817
27,50.11206265852947,28.19629518547808
28,35.30952052716405,26.47741425445058
29,19.543595750150818,23.62712557442758
30,19.07864708824558,19.550011901677856
31,20.31713940307627,14.032250508592064
32,45.924817243056175,12.941261555759445
33,81.15664276806184,11.602528122297691
34,129.71689163237784,12.203443074815375
35,168.98407110352838,14.267190286645874
36,190.5844928902026,22.097664759522083
37,143.42288303320032,24.726982185995418
38,90.47017418624789,26.855719129956807
39,65.21458305558154,28.911270817541748
40,41.48152082535205,27.44748183333042
41,21.333966233742636,23.61378943321082
42,22.691107884913503,21.76117752894742
43,24.467444548713843,15.79179201908964
44,51.197337232296796,13.833083258853868
45,93.45799621475491,12.27579917209106
46,143.51541604321832,12.49134989447291
47,206.70528935996654,15.159937642852269
48,142.1482438151196,17.844920124289306
49,130.88891225192953,24.209281213158537
50,98.60346897865502,27.620347677618017
51,63.25210527766043,26.333405491087127
52,33.168267376420246,26.97705007845343
53,25.463663503306755,24.362879003399
54,19.560007257902644,19.802369058005574
55,24.908075451981222,14.752934885272522
56,45.32505265349306,13.956558171255
57,95.54581247895305,10.716263868971172
58,152.81899720458594,14.797178616608036
59,118.48800555601282,14.77611077275416
60,176.33195560537672,20.276526802053755
61,130.97142323422972,23.435919998518315
62,112.52189521515653,25.669002795196675
63,65.74085624114309,29.98004260896881
64,39.570532662765466,25.513513832939974
65,23.3170937097947,23.645830702468423
66,20.22539072698795,21.40742063128885
67,29.104651962930777,15.985884061888948
68,46.4621106324549,13.564159478946616
69,104.01102168261293,12.955444148667333
70,146.26147288247728,14.48539065996939
71,142.73499182451422,17.949132608012658
72,108.47622783829816,19.329253514642676
73,151.5807638433281,23.261987040448904
74,86.81858955160817,26.582887655033318
75,45.4515154289522,28.77696859480705
76,34.282328906076614,28.11493810740864
77,19.25562672497718,23.37915430745423
78,17.431101982879387,22.08656564231685
79,21.255004496438048,14.992522296210083
80,40.69483131538131,11.812615251273138
81,79.48479949615114,11.453636159448816
82,124.76675189235844,13.576700974415846
83,103.93629000399102,15.504212597945768
84,146.36382694063343,21.436608825440345
85,144.73497318538284,23.58028674475639
86,103.73923880961779,28.347794151850632
87,52.1688933753282,30.405744089145504
88,31.437747134365562,28.66858932402529
89,17.811012893996736,25.319763394945035
90,13.435847818875686,19.928759948727357
91,19.867239744407712,16.867381533755815
92,43.2129111400259,14.21024164419247
93,76.16897443733582,12.322648256617578
94,135.8875056500563,13.518581916837013
95,140.80555586128565,17.10687821926269
96,179.40496697513808,19.770640150274104
97,150.31582214948284,23.710266098042453
98,111.08834486335411,26.6899823170524
99,58.0604905191299,27.745708269568595
100,36.21081201344503,27.34192430407188
101,22.568496773703764,23.85374534287875
102,19.704863296207343,19.966638550026616
103,29.008752431408624,15.222871698731456
104,41.54245804540289,13.115996806996089
105,97.04235974211255,11.439567778324804
106,127.75118036451457,14.417246463606109
107,177.9587639855519,13.906478574576346
108,177.34105589007933,19.93676002807185
109,163.4007327444783,23.95938660925631
110,131.73286315496847,27.035417050856665
111,66.14255968253991,27.88499255543103
112,46.42217269952433,27.57065450390788
113,22.134724268366526,24.57075360107944
114,21.32755358337773,19.25020585267612
115,26.208175379810424,16.30885172899236
116,46.473530958458966,12.58502101109727
117,99.39097354834371,12.65788400493534
118,137.8046011986433,12.794585760089728
119,202.3628446574688,15.139785912363378
